-44.01351452113047,100
-209.88645907708238,100
-200.57628489996742,100
-199.83282933031276,100
-188.67235237458553,100
-248.40332331431262,100
-94.83902836783876,100
-245.57629813064545,100
-205.2612453247968,100
12.688886949780942,100
50.95627363994477,100
-106.88111191855536,100
-212.0789160033785,100
-163.68348950247167,100
-312.4298730492592,100
-245.48985269319863,100
-123.270840987869,100
-163.30755443773222,100
-207.09463001487183,100
67.98306645061945,100
-155.75528724042496,100
-53.44530972756148,100
322.8951582832328,100
-152.16583402502678,100
-135.343296387138,100
-311.579487323761,100
-104.13605818463651,100
-269.36467721945877,100
-121.69864108603574,100
-85.83856515081399,100
-244.4493710489231,100
-171.05394360003743,100
-71.17010130541411,100
-210.69716519314258,100
-116.94869329297512,100
-191.49655452290162,100
-263.7771211543798,100
-187.05687059931375,100
-127.46129841617555,100
-188.83996187109943,100
-244.24328142327417,100
-154.5827264418015,100
-215.21344707382866,100
-94.0754051057738,100
-294.4656139612192,100
-46.64159472768156,100
-209.7515777791839,100
-150.29175410935812,100
-174.8488391730899,100
-229.76076683882232,100
-223.24410763000947,100
-30.973814912528095,100
-108.97414614246972,100
-166.42110569772865,100
-105.36693523210621,100
-97.41334381860594,100
-261.5454351844886,100
-124.73187909042124,100
-84.88691000972811,100
-276.25225141462755,100
167.10710560617346,100
-238.42267845005085,100
-142.71450996548432,100
-12.793232887214936,100
-149.16396711898844,100
-301.1108261346816,100
-233.5035080647899,100
-66.0137706491485,100
-64.96455970958843,100
-89.68794584325738,100
-128.2431919722968,100
-127.26180215386347,100
-213.8052898739475,100
33.12458615034806,100
-207.81016368410545,100
19.037814691604858,100
-172.00003337732664,100
-213.60929885474889,100
-126.35591656297302,100
-133.37329551571023,100
-71.92709285558675,100
257.87611155757503,100
-147.633262414102,100
-218.81550326653664,100
-165.65990492305477,100
-321.3083353638649,100
-30.95686889396936,100
-240.40509233515456,100
-203.47623227218173,100
448.7688509482181,100
-130.55368193920813,100
-145.7566643167638,100
-85.87289295475674,100
-145.10072123664366,100
150.98505984874237,100
-195.26053614981532,100
255.519265204215,100
-166.71108510694955,100
113.409420085493,100
-206.08449354591843,100
-139.0875106813031,100
-130.3613107671696,100
-215.9770617557034,100
-96.8294640426314,100
-258.5396938001314,100
-288.16785409504797,100
-212.25131798113034,100
-233.75030670823926,100
-223.81469463759151,100
-75.31642850621427,100
163.3424378618215,100
-202.33149155572676,100
-206.27115412149257,100
-195.47353187414367,100
-141.46331617993343,100
-107.58743610212522,100
-101.45965880918459,100
-208.01103881703972,100
-103.40836435356707,100
-106.32290378432182,100
-138.97688321182923,100
-61.37762519195685,100
-189.6411995755872,100
-214.25289422378611,100
-138.28253864811057,100
-87.9527492049281,100
-249.84003763287078,100
-209.56108990434532,100
-151.69569161492214,100
-74.84155770395574,100
-130.27512006258576,100
-256.4084604340232,100
-166.32037478141083,100
-93.28267409143305,100
-79.17345718957557,100
-188.9031982771967,100
-193.0722819395612,100
-193.51605557221586,100
-175.33394272881202,100
-107.52619016097283,100
-150.71515199861832,100
-205.6684913778969,100
-90.17037552168088,100
-168.14460219155987,100
-244.91639186390938,100
-157.1630654390513,100
-105.78451595782181,100
-192.93753986334445,100
-212.170843508297,100
-78.4074775614712,100
-184.71581218815587,100
-134.5508126997525,100
-113.51090028730852,100
18.45584188139133,100
-206.44277600716666,100
-203.50125428836358,100
-57.755133380814925,100
-144.6239650155031,100
-197.24956772588544,100
-9.754339338509737,100
-261.41374826326575,100
-201.26020626399287,100
46.957773863211095,100
-39.656820346051575,100
-159.57200941139533,100
-105.10640139841031,100
-18.317697219167357,100
-207.87338853277973,100
-227.22813529339635,100
-18.330731620012198,100
-120.61104604256356,100
-40.244437678073744,100
-239.96196824769683,100
-280.23043066252717,100
-135.63243072556668,100
-255.80250620125588,100
-139.38272207648856,100
-199.23905394606732,100
-150.1478441676144,100
256.7960900163511,100
-185.45702706911683,100
-264.41578666743123,100
-147.60854100048576,100
-45.184908717182324,100
30.390713825940775,100
-152.50397778778463,100
8.692234359043526,100
-191.49274142960383,100
-78.33485506785755,100
16.49959135683196,100
-54.88093349407843,100
144.3634694608873,100
-118.3393970878375,100
-157.82233753751316,100
-266.36025965147724,100
69.84941758793818,100
-154.6047200209071,100
-239.8727581961216,100
-165.32271670278305,100
-136.94725381945747,100
-131.0949569064271,100
-259.317183489328,100
266.24527812961173,100
-167.61850271160276,100
-119.44877073857452,100
-160.17844697653663,100
-162.79204740716844,100
-182.27920863801705,100
-142.8820568438958,100
-188.91821171255236,100
-15.841981313905809,100
-198.57799388340987,100
-8.59638378957703,100
-155.61562080686994,100
-254.5635464702318,100
-259.2169615608654,100
-200.406573737172,100
49.53358408838269,100
-67.23442646501499,100
-129.05453335033636,100
-225.92813955037877,100
-71.59394206433201,100
-249.47655949604172,100
-125.57609928219732,100
-114.51231806896428,100
-195.5135613325101,100
-155.41217438920498,100
-189.8718112501558,100
-234.48044225071288,100
-134.03958025118035,100
69.697649356331,100
-196.2024204676454,100
-152.97768865945545,100
-217.53939455823595,100
-181.81342803073724,100
-127.79985297641511,100
-225.53634120967905,100
-150.885076200548,100
-26.357560088757253,100
-238.91002808226384,100
-149.6820769210322,100
-129.53037629968563,100
-307.4675002694129,100
-207.98642200709628,100
-180.48036954808532,100
-152.32264311149305,100
-203.09665515919448,100
244.5581952668152,100
-113.86365424622115,100
-150.88329538692037,100
-282.3822522162762,100
-230.56710064475172,100
-219.1659491057701,100
-259.9834814612015,100
-189.99484672313673,100
-215.23397761892952,100
-101.74345254903523,100
-235.82206486604815,100
-255.86403010017452,100
-96.30943361401344,100
-107.07333561743702,100
-144.77256605776057,100
76.7117165487222,100
-24.345796544236375,100
-67.5609413813957,100
-267.4242819274575,100
-132.1304911820746,100
-174.97235708731588,100
117.04800840380632,100
-212.7189250673115,100
-231.76449122768847,100
41.45921984497067,100
-133.48639377419389,100
-36.28656442902159,100
-166.54960446183205,100
-228.6799987639572,100
401.25133647975383,100
-18.817836618591834,100
-156.97096057775371,100
-352.83673107624054,100
-182.8312774300002,100
-275.32738834051617,100
-176.04889089298916,100
-199.46895795193794,100
-173.22629300173307,100
-131.70058269695144,100
-123.18547079489454,100
-185.1805947978362,100
-199.322078087442,100
-133.24111655799902,100
-121.00920647149773,100
-163.29962601051724,100
-216.01067979044848,100
-145.9582496212512,100
-225.5001854771932,100
-254.00371708120625,100
-169.55659225167813,100
-98.95041399884221,100
-191.90296554921366,100
71.10089262759118,100
127.90613419176223,100
-230.8325493071162,100
-179.9644020379371,100
7.72082274115869,100
-163.350246776011,100
-192.41765614321213,100
-105.1859927947161,100
-111.6761131529948,100
-174.887948738595,100
-234.9530749640507,100
371.9858296053237,100
-138.0433344674251,100
-63.8522738542352,100
-277.0513904092969,100
-182.03566779731796,100
-147.50392268044243,100
-304.4375419616464,100
-69.76035545814746,100
13.86141140375916,100
-171.52509784909307,100
