117.48536397810707,-0.43333334,-0.6166667,0.5
193.8366041419016,-0.43333334,-0.6166667,0.6
174.72720472724546,-0.43333334,-0.6166667,0.7
184.91246793371926,-0.43333334,-0.6166667,0.8
120.66486985444513,-0.43333334,-0.53333336,0.4
179.6021039457566,-0.43333334,-0.53333336,0.5
206.1951379619924,-0.43333334,-0.53333336,0.6
240.19224441847823,-0.43333334,-0.53333336,0.7
245.28621552868253,-0.43333334,-0.53333336,0.8
181.65612504193192,-0.43333334,-0.45,0.4
209.84878774582089,-0.43333334,-0.45,0.5
174.59824536116102,-0.43333334,-0.45,0.6
263.02275133420096,-0.43333334,-0.45,0.7
253.59222197768113,-0.43333334,-0.45,0.8
180.6405666576089,-0.43333334,-0.36666667,0.4
209.91610778520663,-0.43333334,-0.36666667,0.5
187.13391953665592,-0.43333334,-0.36666667,0.6
214.72768027779824,-0.43333334,-0.36666667,0.7
242.56704150410587,-0.43333334,-0.36666667,0.8
219.4142559349728,-0.43333334,-0.28333333,0.4
105.77499902006875,-0.43333334,-0.28333333,0.5
134.20265106644007,-0.43333334,-0.28333333,0.6
116.5022817500275,-0.43333334,-0.28333333,0.7
116.51409107076613,-0.43333334,-0.28333333,0.8
150.191916529933,-0.36666667,-0.6166667,0.4
132.10913661374198,-0.36666667,-0.6166667,0.5
152.8765369386049,-0.36666667,-0.6166667,0.6
160.190743753764,-0.36666667,-0.6166667,0.7
158.9596434995288,-0.36666667,-0.6166667,0.8
137.00087736058964,-0.36666667,-0.53333336,0.4
216.7336712888692,-0.36666667,-0.53333336,0.5
223.4885017351101,-0.36666667,-0.53333336,0.6
250.62544388903433,-0.36666667,-0.53333336,0.7
229.26544992894387,-0.36666667,-0.53333336,0.8
184.07235812145623,-0.36666667,-0.45,0.4
254.19759179308252,-0.36666667,-0.45,0.5
297.2955030980453,-0.36666667,-0.45,0.6
321.8153251317626,-0.36666667,-0.45,0.7
324.88109282283835,-0.36666667,-0.45,0.8
245.12854864449804,-0.36666667,-0.36666667,0.4
216.07694476965335,-0.36666667,-0.36666667,0.5
249.54741417596432,-0.36666667,-0.36666667,0.6
313.18702004682626,-0.36666667,-0.36666667,0.7
296.50147219676865,-0.36666667,-0.36666667,0.8
265.3382777379501,-0.36666667,-0.28333333,0.4
187.09229465821747,-0.36666667,-0.28333333,0.5
166.7027232784996,-0.36666667,-0.28333333,0.6
212.47838120098885,-0.36666667,-0.28333333,0.7
178.38930387659963,-0.36666667,-0.28333333,0.8
221.2112725107148,-0.3,-0.6166667,0.4
173.3100806394225,-0.3,-0.6166667,0.5
161.8459597144254,-0.3,-0.6166667,0.6
157.06894460300956,-0.3,-0.6166667,0.7
101.18733307700553,-0.3,-0.6166667,0.8
135.58069430801007,-0.3,-0.53333336,0.4
231.20462093944644,-0.3,-0.53333336,0.5
209.1250079456513,-0.3,-0.53333336,0.6
278.7263782802452,-0.3,-0.53333336,0.7
285.9022178241467,-0.3,-0.53333336,0.8
209.40628107839302,-0.3,-0.45,0.4
226.15825387618662,-0.3,-0.45,0.5
299.3693813381027,-0.3,-0.45,0.6
345.36913292689565,-0.3,-0.45,0.7
372.88115513038184,-0.3,-0.45,0.8
230.77897331052964,-0.3,-0.36666667,0.4
236.9270214477671,-0.3,-0.36666667,0.5
276.4032674518613,-0.3,-0.36666667,0.6
341.5740329310588,-0.3,-0.36666667,0.7
340.3938801403846,-0.3,-0.36666667,0.8
260.540733450871,-0.3,-0.28333333,0.4
162.64336196259976,-0.3,-0.28333333,0.5
217.33310980554378,-0.3,-0.28333333,0.6
255.07360143994123,-0.3,-0.28333333,0.7
225.89887239249606,-0.3,-0.28333333,0.8
248.4917422909062,-0.23333333,-0.6166667,0.4
127.711748805226,-0.23333333,-0.6166667,0.5
172.07921819772366,-0.23333333,-0.6166667,0.6
138.20119179844147,-0.23333333,-0.6166667,0.7
155.31523028980484,-0.23333333,-0.6166667,0.8
98.51874094245186,-0.23333333,-0.53333336,0.4
196.20897562017745,-0.23333333,-0.53333336,0.5
184.86009073873706,-0.23333333,-0.53333336,0.6
203.83517691976104,-0.23333333,-0.53333336,0.7
243.9647457110841,-0.23333333,-0.53333336,0.8
210.3333848629307,-0.23333333,-0.45,0.4
236.33338320060005,-0.23333333,-0.45,0.5
244.599002366284,-0.23333333,-0.45,0.6
305.8672525023277,-0.23333333,-0.45,0.7
301.65519775802744,-0.23333333,-0.45,0.8
223.1639268245699,-0.23333333,-0.36666667,0.4
192.8150815731532,-0.23333333,-0.36666667,0.5
246.208253978379,-0.23333333,-0.36666667,0.6
311.68414456542763,-0.23333333,-0.36666667,0.7
280.14280280854655,-0.23333333,-0.36666667,0.8
270.31418974122556,-0.23333333,-0.28333333,0.4
138.95834566751685,-0.23333333,-0.28333333,0.5
219.66063814627122,-0.23333333,-0.28333333,0.6
215.06068733740238,-0.23333333,-0.28333333,0.7
229.14891702780605,-0.23333333,-0.28333333,0.8
234.461641381865,-0.16666667,-0.6166667,0.4
116.5316124708775,-0.16666667,-0.6166667,0.5
102.17298119530597,-0.16666667,-0.6166667,0.6
92.9065533762251,-0.16666667,-0.6166667,0.7
99.56824830513517,-0.16666667,-0.6166667,0.8
121.04907502632163,-0.16666667,-0.53333336,0.4
155.21689872431298,-0.16666667,-0.53333336,0.5
187.3220185298905,-0.16666667,-0.53333336,0.6
193.78928070141475,-0.16666667,-0.53333336,0.7
173.77607353767127,-0.16666667,-0.53333336,0.8
171.90596721369803,-0.16666667,-0.45,0.4
159.0717074353722,-0.16666667,-0.45,0.5
237.9909798120275,-0.16666667,-0.45,0.6
236.655819703926,-0.16666667,-0.45,0.7
236.96100560713754,-0.16666667,-0.45,0.8
179.70088791104328,-0.16666667,-0.36666667,0.4
193.95026099062366,-0.16666667,-0.36666667,0.5
207.41259072483248,-0.16666667,-0.36666667,0.6
265.336963431969,-0.16666667,-0.36666667,0.7
245.66309952841038,-0.16666667,-0.36666667,0.8
192.45614225751825,-0.16666667,-0.28333333,0.4
123.30797947037965,-0.16666667,-0.28333333,0.5
209.1815304071897,-0.16666667,-0.28333333,0.6
