-170.3941765606963,-0.43333334,-0.6166667,0.5
-157.76286752941786,-0.43333334,-0.6166667,0.6
-167.9475347440752,-0.43333334,-0.6166667,0.7
-174.39942353170147,-0.43333334,-0.6166667,0.8
-199.62439572550107,-0.43333334,-0.53333336,0.4
-137.3294255881953,-0.43333334,-0.53333336,0.5
-117.83002982074736,-0.43333334,-0.53333336,0.6
-114.18296042857276,-0.43333334,-0.53333336,0.7
-137.56138048439792,-0.43333334,-0.53333336,0.8
-161.3518360395276,-0.43333334,-0.45,0.4
-140.7291215123046,-0.43333334,-0.45,0.5
-99.15554288664092,-0.43333334,-0.45,0.6
-83.6185673139179,-0.43333334,-0.45,0.7
-88.27927504400238,-0.43333334,-0.45,0.8
-120.04901262107516,-0.43333334,-0.36666667,0.4
-117.39135300885088,-0.43333334,-0.36666667,0.5
-79.92795879500618,-0.43333334,-0.36666667,0.6
-26.738620227412742,-0.43333334,-0.36666667,0.7
-66.20394964382555,-0.43333334,-0.36666667,0.8
-100.05749281225948,-0.43333334,-0.28333333,0.4
-112.34383101045087,-0.43333334,-0.28333333,0.5
-66.39518454907244,-0.43333334,-0.28333333,0.6
-27.065762860821387,-0.43333334,-0.28333333,0.7
-34.581120941946836,-0.43333334,-0.28333333,0.8
-89.90328577102366,-0.36666667,-0.6166667,0.4
-168.0146091819684,-0.36666667,-0.6166667,0.5
-164.2342936234649,-0.36666667,-0.6166667,0.6
-142.7656559058527,-0.36666667,-0.6166667,0.7
-159.54935657401415,-0.36666667,-0.6166667,0.8
-178.22383779232408,-0.36666667,-0.53333336,0.4
-133.7183801557964,-0.36666667,-0.53333336,0.5
-113.0926351659223,-0.36666667,-0.53333336,0.6
-99.84236426525518,-0.36666667,-0.53333336,0.7
-110.60548201883508,-0.36666667,-0.53333336,0.8
-147.9923195631789,-0.36666667,-0.45,0.4
-111.02754320281204,-0.36666667,-0.45,0.5
-89.41769903672973,-0.36666667,-0.45,0.6
22.725891597798118,-0.36666667,-0.45,0.7
-18.16660064702313,-0.36666667,-0.45,0.8
-98.9671830448755,-0.36666667,-0.36666667,0.4
-106.0292867274347,-0.36666667,-0.36666667,0.5
-13.075033520379213,-0.36666667,-0.36666667,0.6
